variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation,Minimum,Maximum,Mean,None
timestamp,Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Precipitation Total,Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Direction Dominant [10 m]
20180424T0000,13.180529,23.340528,17.970114,42.0,79.0,61.125,1015.8,1020.2,1018.2293,0.0,2.1897945,16.171976,8.047189,274.11353
20180425T0000,11.900529,22.780529,17.459278,41.0,75.0,56.708332,1014.3,1017.7,1015.67914,0.0,0.71999997,33.12,16.246553,274.33875
20180426T0000,10.590529,16.46053,13.370112,38.0,77.0,56.041668,1018.0,1022.7,1020.3125,0.0,1.835647,19.586117,12.176662,304.98553
20180427T0000,8.440529,23.05053,16.01428,37.0,70.0,53.208332,1007.5,1018.4,1012.0459,0.0,3.9763298,20.364674,10.16157,131.83366
20180428T0000,10.370529,20.260529,15.676778,53.0,74.0,61.958332,1008.5,1015.6,1012.1375,0.0,2.9024127,16.167967,7.239998,303.6435
20180429T0000,11.620529,26.62053,18.841364,30.0,92.0,59.916668,999.4,1009.9,1005.125,0.1,2.7416782,22.768398,12.781573,139.04019
20180430T0000,9.180529,17.850529,13.495529,31.0,71.0,50.916668,1005.8,1011.3,1007.2583,1.2,2.8116899,36.40275,20.520147,238.27094
20180501T0000,5.290529,15.900529,11.00678,41.0,86.0,59.041668,1010.5,1015.6,1012.7751,0.0,4.6938257,13.1041975,9.062931,312.7872
20180502T0000,8.0505295,18.510529,12.958446,48.0,86.0,65.625,1008.7,1011.8,1010.39575,0.4,4.5536795,15.111424,10.269492,326.2598
20180503T0000,12.160529,18.940529,15.250112,47.0,72.0,58.875,1010.9,1015.9,1013.53326,0.0,7.386582,21.862406,12.797836,31.86406
20180504T0000,10.000529,23.04053,16.983446,48.0,80.0,63.583332,1013.5,1017.1,1014.88336,0.0,6.8399997,24.344624,13.321179,37.46974
20180505T0000,9.230529,23.780529,17.095947,48.0,89.0,67.666664,1016.3,1018.8,1017.39996,0.3,3.319036,21.96,9.826571,37.19461
20180506T0000,11.820529,26.48053,18.334696,39.0,95.0,69.875,1016.4,1019.6,1018.0791,0.0,2.6208394,18.556595,9.088052,81.93676
20180507T0000,11.640529,24.97053,18.06803,36.0,79.0,59.541668,1012.4,1018.8,1015.60004,0.0,2.2768397,13.627795,5.7160606,104.931404
20180508T0000,13.420529,24.64053,19.235113,43.0,80.0,61.666668,1006.7,1013.1,1009.64166,0.0,1.8,17.339897,7.6873326,274.96973
20180509T0000,14.5505295,23.520529,18.922613,44.0,78.0,63.125,1005.7,1007.9,1006.8291,0.90000004,0.5091169,15.137133,5.2662983,244.52501
20180510T0000,11.620529,15.940529,13.623031,77.0,92.0,82.291664,1006.9,1020.0,1012.8374,24.600002,3.5455887,28.1169,12.606019,259.54837
20180511T0000,10.010529,22.170528,16.317614,48.0,87.0,66.916664,1014.1,1020.0,1017.1458,0.0,3.0758414,12.783802,7.1737404,104.8302
20180512T0000,13.220529,25.55053,19.773445,34.0,79.0,58.5,1008.4,1016.9,1012.9126,2.3000002,1.08,14.685176,6.8744373,97.23934
20180513T0000,10.410529,18.40053,12.885944,74.0,89.0,80.041664,1008.7,1012.8,1010.4917,0.9,7.92,21.986542,15.4329405,279.10388
20180514T0000,10.0505295,18.680529,14.127612,57.0,94.0,73.875,1007.4,1008.8,1008.1042,3.2,0.8049845,16.179987,7.1880946,298.5473
20180515T0000,12.460529,16.100529,14.367195,68.0,96.0,82.375,1008.2,1014.5,1011.3291,2.0,6.4096174,17.84816,10.173909,295.9994
20180516T0000,10.840529,16.160528,13.32428,69.0,94.0,84.583336,1014.1,1017.4,1014.99164,9.8,4.6938252,18.556595,9.63625,297.73898
20180517T0000,10.420529,17.360529,13.793448,63.0,94.0,80.333336,1016.3,1020.5,1017.9959,4.2999997,2.9024127,13.661038,7.4578624,261.8699
20180518T0000,8.030529,21.65053,15.391362,46.0,86.0,66.041664,1016.8,1020.6,1018.70844,0.0,0.5091169,17.015474,7.3064785,10.13089
20180519T0000,9.860529,19.770529,15.269695,51.0,82.0,66.541664,1017.8,1019.7,1018.72076,1.0,2.4149535,13.910169,7.2089405,50.55603
20180520T0000,9.870529,20.000528,15.078029,52.0,90.0,71.833336,1014.9,1019.7,1017.53326,0.0,0.35999998,11.928989,5.808014,55.784294
20180521T0000,10.740529,22.95053,17.875946,44.0,95.0,66.375,1011.1,1016.0,1013.7249,0.2,0.35999998,7.9526596,4.2365704,48.46823
20180522T0000,14.920529,24.110529,18.885529,43.0,94.0,64.166664,1011.4,1015.6,1012.87085,9.7,0.71999997,22.35481,5.729384,273.05658
20180523T0000,14.100529,20.55053,17.23303,58.0,95.0,77.75,1015.7,1019.5,1017.73737,6.6999993,6.489992,14.512064,10.579236,314.04623
20180524T0000,14.580529,23.740528,19.042196,49.0,92.0,68.5,1016.6,1020.1,1018.46246,0.8,0.8049845,11.542478,4.718533,275.00067
20180525T0000,13.570529,26.190529,20.743446,37.0,86.0,59.625,1015.7,1018.8,1017.5916,0.0,0.0,11.525623,5.823093,76.62866
20180526T0000,14.280529,28.580528,22.149277,34.0,85.0,60.875,1017.6,1019.9,1018.57916,0.0,0.35999998,22.180206,11.045295,109.205696
20180527T0000,16.96053,29.260529,23.797194,38.0,76.0,56.625,1014.1,1019.3,1016.8333,0.3,0.35999998,12.261158,6.453484,93.20203
20180528T0000,16.690529,25.48053,21.139692,57.0,83.0,71.583336,1014.3,1017.9,1016.45013,1.2,3.396233,17.673029,8.46078,296.92206
20180529T0000,16.04053,24.910528,21.338028,49.0,87.0,66.208336,1013.3,1016.2,1014.5083,0.0,0.35999998,12.496719,6.2625904,246.68228
20180530T0000,16.250528,28.000528,21.567612,40.0,88.0,66.875,1012.4,1016.0,1014.57916,2.6,0.35999998,15.7908325,6.5029073,334.7989
20180531T0000,16.340528,24.20053,19.170946,53.0,96.0,79.375,1015.2,1019.6,1016.7459,1.9,3.8939953,23.444265,11.603752,289.21497
20180601T0000,15.5505295,22.690529,19.04011,54.0,88.0,69.708336,1019.3,1021.3,1020.26666,0.5,4.5820518,19.416653,11.468598,271.07947
20180602T0000,14.720529,24.750528,19.99178,46.0,84.0,64.625,1017.3,1021.3,1019.4751,0.0,0.0,6.618519,3.893287,305.7539
20180603T0000,14.950529,26.81053,21.69178,43.0,87.0,62.833332,1012.6,1018.5,1015.93335,2.0,0.5091169,10.495713,4.549237,5.7743225
20180604T0000,17.520529,25.39053,20.917612,55.0,89.0,73.208336,1009.1,1013.1,1010.84576,0.6,1.835647,12.303366,8.20137,279.32706
20180605T0000,16.63053,27.62053,22.453026,40.0,89.0,64.125,1007.6,1011.1,1009.8501,1.4000001,3.2599385,11.212135,6.533363,155.13629
20180606T0000,18.72053,26.15053,21.480112,44.0,82.0,68.833336,1010.6,1014.9,1012.23346,3.1,4.198285,13.551501,9.509963,285.44632
20180607T0000,17.04053,22.350529,19.278028,60.0,86.0,73.75,1014.6,1017.4,1015.90826,2.5,2.6208394,14.4,7.081503,288.5559
20180608T0000,16.57053,24.12053,20.362196,56.0,94.0,72.416664,1012.4,1015.3,1013.86664,0.5,0.5091169,7.10031,3.1606333,322.2532
20180609T0000,18.32053,24.590528,21.577608,56.0,84.0,68.958336,1012.9,1014.5,1013.75006,0.1,0.5091169,7.491114,3.7479866,136.52077
20180610T0000,17.010529,28.48053,23.41178,42.0,84.0,61.875,1010.3,1014.3,1012.30426,0.0,0.8049845,8.049845,5.0569253,97.125015
20180611T0000,18.610529,27.160528,22.719278,47.0,89.0,71.541664,1007.7,1010.8,1009.2334,2.7,0.8049845,13.479583,7.450151,343.67316
20180612T0000,16.63053,21.860529,18.975113,62.0,96.0,82.333336,1007.0,1009.7,1008.3208,4.7999997,4.510787,20.929596,9.799865,300.5874
20180613T0000,13.200529,20.22053,15.860947,48.0,95.0,75.166664,1009.6,1016.5,1012.66254,0.5,6.12,24.29133,18.109,353.2313
20180614T0000,11.010529,22.06053,17.37511,39.0,91.0,61.791668,1014.7,1017.2,1016.12915,0.0,1.1384199,9.983106,5.572099,13.10527
20180615T0000,14.150529,24.13053,19.590113,46.0,80.0,61.708332,1014.4,1017.0,1015.78326,0.0,0.71999997,17.015474,7.6733565,350.87433
20180616T0000,14.530529,26.010529,20.777609,42.0,85.0,62.166668,1014.0,1017.0,1015.40826,0.4,0.0,14.118243,5.2154927,294.39374
20180617T0000,17.14053,21.72053,19.51761,57.0,82.0,70.416664,1017.2,1021.5,1018.71674,0.2,4.510787,19.06301,10.520642,281.97614
20180618T0000,13.620529,24.780529,19.762194,40.0,80.0,61.458332,1021.5,1023.7,1022.325,0.0,0.0,11.457958,6.468235,310.94067
20180619T0000,15.390529,27.40053,21.662199,44.0,87.0,65.208336,1021.6,1024.7,1023.3291,0.0,0.35999998,10.495713,6.5117188,0.6923523
20180620T0000,17.110529,29.87053,23.966776,42.0,87.0,63.375,1017.7,1022.8,1020.34576,0.0,0.8049845,6.162207,3.0834131,57.572433
20180621T0000,15.240529,28.37053,22.849699,37.0,75.0,57.75,1016.2,1022.8,1018.38763,0.0,2.0364676,25.56,13.984193,333.47116
20180622T0000,8.430529,19.410528,14.857613,36.0,74.0,52.708332,1023.6,1027.2,1025.525,0.0,1.08,21.2522,12.286826,3.7989197
20180623T0000,9.820529,21.20053,15.972196,41.0,75.0,56.125,1022.6,1027.4,1025.1918,0.0,1.0182338,21.67487,10.575515,10.608078
20180624T0000,12.490529,22.920528,18.149696,41.0,75.0,55.666668,1018.5,1023.7,1020.9875,0.0,0.5091169,16.24394,7.2423325,0.25984192
20180625T0000,12.570529,22.860529,18.746363,45.0,81.0,59.333332,1019.9,1022.8,1021.09174,0.0,2.52,13.441071,7.418722,19.736893
20180626T0000,13.500529,25.62053,20.510115,45.0,74.0,57.291668,1019.8,1022.9,1021.32916,0.0,2.5455842,13.0447235,7.302862,52.466576
20180627T0000,13.360529,25.54053,20.247614,39.0,83.0,59.166668,1018.2,1021.7,1020.08344,0.0,1.08,20.008356,10.153937,92.63975
20180628T0000,11.290529,25.45053,19.342196,41.0,85.0,60.375,1014.8,1020.5,1017.3293,0.0,3.096837,28.901073,14.699142,77.47118
20180629T0000,15.650529,27.47053,22.208862,46.0,86.0,62.833332,1012.1,1015.9,1013.8083,0.0,0.71999997,21.599998,11.384823,84.34807
20180630T0000,16.54053,29.89053,23.745943,40.0,85.0,61.708332,1010.4,1014.2,1012.3958,0.0,1.609969,15.158522,8.522298,96.19884
20180701T0000,16.280529,29.930529,23.287613,42.0,70.0,52.958332,1010.4,1013.8,1012.21246,0.0,6.193674,23.452555,14.5459175,105.88672
20180702T0000,15.520529,31.090528,23.786362,36.0,66.0,51.208332,1010.9,1014.0,1012.30005,0.0,3.7585104,18.919704,12.045672,107.10823
20180703T0000,18.81053,27.520529,24.053865,49.0,70.0,58.958332,1013.7,1017.4,1015.46655,0.8,2.968636,15.124284,8.698269,176.64867
20180704T0000,17.930529,29.64053,24.524696,36.0,87.0,58.125,1013.6,1018.4,1016.12915,4.6,0.35999998,13.0447235,6.4468074,180.0
20180705T0000,17.000528,24.12053,20.690529,53.0,89.0,69.041664,1013.2,1017.6,1014.9583,3.8000002,2.52,18.129137,8.6530695,256.29303
20180706T0000,15.910529,23.62053,19.648027,55.0,94.0,74.375,1017.7,1022.3,1019.6208,17.300001,0.71999997,11.525623,7.6667104,248.65422
20180707T0000,13.370529,26.54053,20.906363,41.0,94.0,64.625,1019.9,1023.0,1021.73334,0.0,1.0182338,9.19939,6.708286,74.24882
20180708T0000,16.160528,27.180529,21.943865,37.0,83.0,57.958332,1019.7,1022.0,1021.0166,0.0,1.5273507,19.45333,11.971728,351.8224
20180709T0000,14.790529,27.760529,21.829279,35.0,75.0,56.083332,1016.6,1021.8,1019.42084,0.0,2.2768397,17.673029,9.439719,348.4654
20180710T0000,16.72053,23.690529,20.055944,44.0,75.0,58.791668,1015.1,1017.9,1016.5459,0.0,3.319036,18.472595,12.711231,320.34454
20180711T0000,13.0505295,22.690529,18.272612,38.0,69.0,55.916668,1015.5,1017.2,1016.3083,0.0,2.8799999,16.808569,10.001846,332.0533
20180712T0000,13.620529,25.860529,20.051775,39.0,71.0,56.333332,1016.0,1018.2,1017.18317,0.0,0.71999997,14.759999,5.619845,0.20462036
20180713T0000,15.820529,28.080528,22.610945,32.0,79.0,53.666668,1016.7,1019.4,1018.22485,0.0,0.5091169,10.799999,3.5069675,91.19973
20180714T0000,17.95053,28.71053,23.977613,36.0,66.0,49.875,1015.0,1019.1,1017.4209,0.0,1.484318,7.92,4.2785993,342.7342
20180715T0000,16.850529,28.96053,22.928864,35.0,78.0,59.333332,1013.5,1017.3,1015.625,4.1,0.8049845,14.182355,4.1800203,10.696487
20180716T0000,15.350529,27.740528,22.568863,33.0,89.0,58.333332,1010.4,1016.3,1013.3625,0.0,4.452954,14.587776,8.949731,71.48401
20180717T0000,18.330528,25.82053,22.590113,39.0,69.0,56.916668,1014.0,1017.6,1015.875,0.3,4.5536795,17.731598,9.832441,257.1821
20180718T0000,17.45053,29.15053,23.388445,34.0,82.0,56.333332,1014.5,1017.9,1016.46246,0.0,2.2768397,6.87779,4.52834,57.215714
20180719T0000,16.610529,29.31053,23.93261,35.0,79.0,53.125,1013.5,1017.9,1016.06665,0.0,0.5091169,11.252519,5.0604362,98.85042
20180720T0000,17.860529,28.260529,23.21428,43.0,86.0,61.333332,1011.8,1015.5,1013.6916,2.1999998,0.35999998,8.759178,3.9945161,104.18111
20180721T0000,17.73053,23.06053,20.248861,57.0,88.0,71.166664,1011.8,1014.6,1012.98737,4.5999994,4.1046314,17.414476,11.520278,266.1201
20180722T0000,16.64053,25.64053,20.99053,43.0,78.0,63.666668,1013.6,1015.9,1014.3958,0.0,3.396233,20.674158,7.637628,329.2121
20180723T0000,16.89053,26.330528,21.882612,48.0,80.0,64.375,1015.7,1017.9,1016.8499,0.0,0.35999998,12.7279215,7.604092,108.54366
20180724T0000,15.640529,30.610529,23.869696,33.0,82.0,57.416668,1011.4,1016.3,1013.7917,0.0,3.319036,15.941944,9.628909,106.200714
20180725T0000,18.38053,30.780529,25.515945,33.0,81.0,54.458332,1013.0,1014.7,1013.85834,0.0,4.68,12.522619,8.926972,110.19541
20180726T0000,19.65053,32.60053,25.951363,30.0,72.0,53.0,1011.6,1014.6,1013.2043,0.0,3.8773184,20.12461,10.920125,106.14639
20180727T0000,18.530529,31.280529,25.481781,33.0,74.0,53.375,1009.8,1014.2,1011.92926,0.0,5.634891,11.879999,8.527444,112.057274
20180728T0000,19.690529,27.20053,23.08803,50.0,77.0,65.583336,1008.8,1015.0,1011.73755,0.5,3.6179552,22.682856,12.359611,188.8087
20180729T0000,17.240528,30.530529,24.59053,38.0,87.0,60.875,1012.8,1015.2,1014.08765,0.0,4.896529,15.7908325,8.766896,113.60571
20180730T0000,20.850529,32.62053,27.315948,28.0,69.0,48.208332,1014.1,1015.9,1015.1208,0.0,1.1384199,14.003029,5.920138,118.04182
20180731T0000,22.65053,33.970528,28.0922,27.0,63.0,46.375,1015.2,1017.5,1016.125,0.0,1.5273507,9.6932955,4.203933,52.394005
20180801T0000,21.770529,32.86053,25.730947,40.0,82.0,63.125,1016.5,1020.7,1018.02075,0.7,0.35999998,26.183659,7.5525436,351.5318
20180802T0000,19.010529,31.95053,25.583443,37.0,89.0,63.291668,1018.3,1021.4,1019.9583,0.0,1.8,14.494192,7.3255005,79.493095
20180803T0000,19.95053,33.64053,26.874277,34.0,86.0,60.25,1016.7,1020.5,1018.5627,0.0,0.71999997,16.167967,7.4735603,87.00296
20180804T0000,22.32053,33.14053,27.83928,35.0,74.0,55.958332,1015.9,1018.1,1017.09174,0.0,1.8,9.793058,4.9211783,134.0809
20180805T0000,20.29053,32.650528,26.62136,35.0,84.0,58.333332,1016.1,1018.5,1017.20416,0.0,1.2979984,14.044615,6.9138074,77.93098
20180806T0000,18.780529,32.44053,26.089699,40.0,78.0,58.875,1012.8,1017.4,1015.2043,0.0,0.5091169,10.1887,6.1803145,166.3832
20180807T0000,23.23053,33.66053,27.83178,31.0,73.0,52.041668,1010.6,1014.0,1012.4626,0.1,5.2416787,16.299694,8.067648,166.41908
20180808T0000,22.20053,29.79053,26.002195,48.0,77.0,54.625,1011.9,1015.7,1014.1458,0.3,0.0,10.990322,6.429275,215.5753
20180809T0000,19.410528,32.37053,24.298447,32.0,80.0,63.125,1011.6,1021.3,1015.12085,1.9000001,2.7416782,28.08923,15.898349,227.6607
20180810T0000,15.460529,23.57053,19.934694,44.0,80.0,61.041668,1021.9,1025.7,1023.81665,0.0,0.8049845,13.363711,6.0143495,177.2737
20180811T0000,13.210529,25.360529,20.578032,34.0,64.0,46.708332,1020.9,1024.6,1022.97095,0.0,0.5091169,13.53236,6.767777,283.54318
20180812T0000,14.890529,29.55053,22.484697,36.0,67.0,52.458332,1011.8,1021.2,1016.28754,0.0,0.0,13.661038,5.9025936,115.6294
20180813T0000,18.70053,23.54053,21.646776,50.0,79.0,68.458336,1010.5,1013.9,1012.27515,3.8999999,2.1897945,16.62249,9.074054,246.055
20180814T0000,16.87053,23.13053,19.73636,51.0,86.0,68.708336,1014.1,1019.6,1016.6917,1.0,4.379589,12.964998,7.986962,255.93515
20180815T0000,15.380529,27.06053,21.575949,38.0,77.0,57.0,1017.7,1020.5,1019.17084,0.0,1.4399999,6.8399997,4.679143,107.67611
20180816T0000,17.250528,29.440529,23.544699,36.0,78.0,56.333332,1013.1,1018.8,1015.9207,0.0,3.7064266,13.661038,8.477998,118.71265
20180817T0000,18.79053,27.72053,22.531778,46.0,81.0,64.875,1013.6,1019.9,1015.6416,8.200001,4.3349743,26.33911,10.558319,248.37161
20180818T0000,16.680529,27.410528,22.253448,45.0,84.0,65.291664,1019.6,1021.8,1020.58746,0.0,1.4399999,13.138765,5.835542,11.488983
20180819T0000,18.12053,29.30053,23.739279,37.0,82.0,59.291668,1019.3,1022.7,1020.9876,0.0,0.35999998,8.557102,4.305818,344.0546
20180820T0000,19.430529,29.590528,24.373861,36.0,68.0,53.958332,1017.5,1021.0,1019.49176,0.0,0.71999997,8.049845,4.343192,48.43364
20180821T0000,18.20053,29.89053,24.463865,41.0,83.0,60.208332,1016.6,1019.8,1018.2832,0.0,0.35999998,7.2,3.3253145,89.99999
20180822T0000,20.190529,31.170528,25.87345,36.0,73.0,55.0,1015.6,1018.1,1016.9541,0.0,0.0,8.4042845,4.9596257,129.83475
20180823T0000,21.65053,31.04053,25.533445,34.0,64.0,51.375,1012.4,1016.8,1014.575,0.2,3.096837,13.551501,7.974296,200.43555
20180824T0000,17.07053,24.000528,20.641779,51.0,76.0,64.166664,1012.7,1014.9,1013.9167,0.4,4.8965297,24.288662,11.830822,268.3819
20180825T0000,10.890529,17.580528,14.972613,51.0,83.0,66.791664,1013.9,1017.7,1014.92084,1.2,5.1919937,20.721119,13.298652,267.11703
20180826T0000,8.770529,20.340528,14.585529,33.0,82.0,56.583332,1015.5,1019.9,1017.8042,0.0,1.484318,11.726277,6.805097,120.17052
20180827T0000,12.310529,25.190529,18.897196,37.0,65.0,55.041668,1015.9,1018.5,1016.7293,0.0,0.8049845,17.163355,9.200469,232.0523
20180828T0000,17.22053,27.90053,22.420527,39.0,75.0,59.125,1015.1,1019.6,1017.66656,0.0,1.4399999,8.587338,4.8627024,108.1527
20180829T0000,17.38053,29.40053,22.756363,42.0,80.0,62.333332,1012.4,1018.7,1015.31244,0.4,3.319036,29.162226,11.218148,237.30469
20180830T0000,15.620529,21.680529,18.47928,51.0,86.0,70.125,1018.9,1021.9,1020.4209,0.1,1.1384199,18.72,13.459747,310.0608
20180831T0000,13.340529,16.910528,14.565529,74.0,96.0,85.166664,1019.7,1021.6,1020.4707,21.400002,2.4149535,19.559633,10.195069,322.92188
20180901T0000,13.160529,19.170528,15.806363,58.0,94.0,78.083336,1021.1,1023.8,1022.2959,0.70000005,2.6208394,16.09969,7.1249332,180.49821
20180902T0000,11.580529,20.680529,15.735111,55.0,88.0,74.916664,1017.8,1023.0,1019.81665,3.6000001,1.9386592,13.363711,7.5981827,327.36652
20180903T0000,12.910529,21.840528,17.698444,51.0,92.0,70.666664,1015.4,1018.1,1016.55,0.0,0.71999997,5.0911684,3.2540445,51.434723
20180904T0000,13.780529,24.32053,19.034695,46.0,81.0,63.916668,1014.6,1017.3,1016.0876,0.0,2.5455842,10.009036,5.610563,105.72661
20180905T0000,14.980529,26.610529,20.612198,42.0,83.0,64.208336,1013.6,1017.5,1015.73334,0.0,4.5820518,12.496719,8.319627,111.64125
20180906T0000,16.600529,25.81053,20.194696,44.0,79.0,65.916664,1011.8,1014.4,1013.07904,2.1,0.71999997,20.240198,7.8981824,234.88588
20180907T0000,16.04053,23.190529,19.080112,43.0,90.0,67.541664,1013.8,1018.6,1015.7542,1.7,2.9024127,15.893093,9.270101,278.38962
20180908T0000,12.980529,23.660528,18.566362,44.0,83.0,62.916668,1018.6,1021.4,1019.96674,0.0,1.2979984,8.0899935,3.5341194,51.34018
20180909T0000,14.630529,26.57053,20.597612,34.0,84.0,59.041668,1020.0,1022.0,1021.075,0.0,2.2768397,7.8954163,4.2024207,108.434944
20180910T0000,16.57053,28.740528,22.630114,28.0,74.0,52.208332,1021.4,1023.8,1022.57916,0.0,0.0,8.905908,3.9120338,120.37913
20180911T0000,18.31053,29.55053,23.507196,34.0,66.0,50.291668,1022.7,1025.1,1024.025,0.0,0.8049845,8.825508,4.7080507,123.43987
20180912T0000,17.05053,30.20053,24.068861,37.0,72.0,54.75,1018.8,1023.7,1021.18335,0.0,0.71999997,7.69592,4.1795053,151.09082
20180913T0000,17.110529,27.600529,21.227612,48.0,94.0,67.375,1016.5,1019.4,1018.1667,5.9,1.2979984,17.163355,6.5021477,336.61908
20180914T0000,15.760529,22.32053,18.720945,57.0,95.0,77.333336,1018.6,1020.4,1019.2207,0.0,1.4399999,6.2145634,3.776726,296.02112
20180915T0000,13.730529,22.760529,17.998447,37.0,80.0,60.25,1020.6,1024.1,1022.675,0.0,1.1384199,14.05845,8.149756,327.8164
20180916T0000,11.260529,26.330528,19.284697,45.0,73.0,59.208332,1018.6,1023.3,1021.16235,0.0,0.0,13.324863,4.931748,110.556046
20180917T0000,17.48053,27.45053,21.899696,35.0,75.0,56.208332,1016.9,1021.1,1019.22906,0.0,3.6,10.00256,6.493629,115.5297
20180918T0000,15.970529,28.56053,22.721779,38.0,75.0,55.958332,1016.0,1018.8,1017.49585,0.0,1.1384199,12.979984,6.6733375,152.95947
20180919T0000,17.96053,28.65053,23.230947,37.0,70.0,55.75,1018.3,1020.9,1019.55005,0.0,0.0,6.924738,3.934023,141.05023
20180920T0000,18.770529,28.500528,23.241364,40.0,70.0,56.75,1015.6,1021.2,1018.67487,0.0,0.0,8.089993,4.548845,129.64417
20180921T0000,15.530529,28.07053,21.351778,39.0,80.0,59.916668,1012.8,1020.5,1014.9917,0.1,8.217153,35.455887,18.440584,255.87125
20180922T0000,11.610529,21.080528,16.723448,38.0,90.0,60.958332,1020.1,1024.6,1022.2917,0.0,0.35999998,12.015589,6.8453317,279.8658
20180923T0000,12.080529,27.15053,21.020529,27.0,87.0,56.75,1011.9,1021.5,1016.696,6.0,6.696387,39.738846,26.827837,258.64554
20180924T0000,7.6105285,16.110529,11.810111,43.0,89.0,64.541664,1024.0,1035.4,1031.2834,0.1,4.6800003,23.110207,9.875268,13.933289
20180925T0000,4.0805287,16.97053,10.478862,34.0,81.0,54.0,1033.6,1037.1,1035.2959,0.0,0.0,25.651104,13.6164255,88.07759
20180926T0000,5.2005286,20.95053,13.061363,38.0,68.0,51.791668,1032.6,1036.2,1034.4583,0.0,0.35999998,13.779114,7.1438937,117.91087
20180927T0000,11.030529,24.030529,17.407196,37.0,79.0,59.666668,1023.7,1033.8,1028.9667,0.0,0.0,6.9527545,3.9501717,121.051895
20180928T0000,14.170529,23.530529,18.107615,41.0,73.0,58.75,1019.1,1024.0,1021.5959,0.0,0.71999997,19.70815,8.826638,18.531723
20180929T0000,7.1405287,20.260529,13.368862,44.0,85.0,64.041664,1020.0,1025.5,1022.61255,0.0,4.73506,21.67487,11.039928,71.7049
20180930T0000,7.3105288,23.600529,15.611778,41.0,79.0,61.916668,1012.5,1021.3,1016.675,2.5,2.52,19.513195,9.572449,182.34413
20181001T0000,7.1305285,15.040529,11.736778,57.0,87.0,72.708336,1013.0,1023.9,1017.3084,2.5000002,8.287822,21.900904,15.159059,312.9191
20181002T0000,4.6305285,15.360529,9.656362,38.0,81.0,60.5,1023.6,1026.2,1025.029,0.0,0.5091169,20.898611,10.150463,273.54797
20181003T0000,11.510529,18.05053,14.152198,60.0,80.0,71.625,1024.5,1027.8,1025.9291,0.1,1.1384199,18.289274,9.18048,279.56668
20181004T0000,8.750529,20.020529,13.773028,46.0,96.0,73.208336,1022.8,1028.0,1025.6044,0.0,0.35999998,11.709688,5.1775556,98.909
20181005T0000,8.670529,23.81053,16.494696,42.0,86.0,63.75,1016.5,1024.1,1020.1958,0.0,3.6179552,13.479583,8.829969,116.56505
20181006T0000,12.830529,25.31053,18.83928,35.0,71.0,52.833332,1009.5,1017.1,1013.43744,0.0,0.35999998,14.689588,7.9051127,158.39447
20181007T0000,13.200529,19.750528,16.428862,55.0,93.0,68.541664,1009.9,1018.4,1014.1458,0.0,3.2399998,19.48661,9.110462,305.94656
20181008T0000,9.880529,20.770529,14.857197,55.0,93.0,76.166664,1018.2,1020.9,1019.5708,0.0,1.609969,8.427383,5.432286,286.2069
20181009T0000,12.090529,22.500528,16.956778,56.0,94.0,75.166664,1019.3,1021.8,1020.36664,0.0,0.0,10.805999,6.3988876,102.845085
20181010T0000,12.380529,24.04053,17.143862,41.0,91.0,69.5,1012.7,1019.9,1016.2415,0.0,8.714677,18.25026,13.981326,108.27546
20181011T0000,11.750529,23.680529,17.300947,45.0,72.0,58.708332,1013.5,1017.8,1014.8333,0.0,1.835647,17.654688,10.60175,114.71494
20181012T0000,13.620529,25.97053,19.391361,38.0,81.0,60.708332,1018.6,1024.9,1022.76685,0.0,6.830519,14.05845,10.231767,121.21839
20181013T0000,13.840529,25.000528,18.670528,44.0,72.0,58.75,1017.1,1024.9,1021.12506,0.0,3.563818,11.246759,7.429596,123.16713
20181014T0000,13.600529,23.760529,18.071363,41.0,76.0,56.583332,1011.6,1017.6,1014.21246,0.0,4.39436,18.861387,11.254086,110.73942
20181015T0000,9.780529,22.930529,15.744278,38.0,69.0,54.5,1012.5,1016.0,1014.43744,0.0,7.42159,20.008356,11.78349,107.162964
